Fri Nov 22 22:19:16 GMT+08:00 2013
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382195,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382196,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382197,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382198,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382199,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382200,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382201,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382202,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382203,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382204,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382212,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382140,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232382140,5,25,5,0,17,0,0,801,1,405,45,0,0
1385232384040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232389039,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232394041,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232399039,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232404039,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232409039,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232414039,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232419040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232424041,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232429040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232434040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232439041,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232444040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232449040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232454040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232459039,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232464041,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232469040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232474040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232479040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232484040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232489040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232494039,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232499040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232504040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232509040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232514040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232519040,5,25,5,0,17,0,0,803,1,405,45,0,0
1385232524040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232529040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232534040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232539040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232544039,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232549040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232554040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232559040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232564040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232569040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232574040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232579040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232584041,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232589040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232594039,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232599040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232604040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232609039,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232614040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232619040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232624040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232629039,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232634040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232639040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232644040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232649039,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232654039,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232659039,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232664040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232669040,5,25,5,0,17,0,0,804,1,405,45,0,0
1385232674040,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275206,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275206,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275207,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275207,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275207,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275207,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275208,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275208,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275208,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275208,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275208,5,25,4,1,17,0,0,805,1,405,45,0,0
1385236275208,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275209,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275210,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275211,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275211,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275211,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275211,5,25,5,0,17,0,0,805,1,405,45,0,0
1385236275211,5,25,5,0,17,0,0,805,1,405,45,0,0
